Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-05-31,Birmingham,Monterrey,Monterrey,3,4,,,,,1
2010-05-31,Atlanta,San Antonio,Atlanta,2,1,,,,,1
2010-06-01,Calgary,Phoenix,Calgary,14,3,,,,,1
2010-06-01,Charlotte,Dallas,Charlotte,3,1,,,,,1
2010-06-01,Los Angeles,Denver,Denver,4,5,,,,,1
2010-06-01,Merida,Nashville,Merida,8,7,,,,,1
2010-06-01,Tijuana,Vancouver,Vancouver,6,7,,,,,1
2010-06-01,Oakland,Seattle,Seattle,7,8,,,,,1
2010-06-01,Birmingham,Monterrey,Monterrey,0,4,,,,,1
2010-06-01,Atlanta,San Antonio,Atlanta,3,2,,,,,1
2010-06-02,Calgary,Phoenix,Phoenix,3,7,,,,,1
2010-06-02,Charlotte,Dallas,Charlotte,10,6,,,,,1
2010-06-02,Los Angeles,Denver,Denver,6,10,,,,,1
2010-06-02,Merida,Nashville,Nashville,2,6,,,,,1
2010-06-02,Tijuana,Vancouver,Tijuana,3,1,,,,,1
2010-06-02,Oakland,Seattle,Oakland,1,0,,,,,1
2010-06-02,Birmingham,Monterrey,Birmingham,6,0,,,,,1
2010-06-02,Atlanta,San Antonio,San Antonio,6,8,,,,,1
2010-06-03,Phoenix,Vancouver,Vancouver,2,3,,,,,1
2010-06-03,Tijuana,Denver,Denver,2,3,,,,,1
2010-06-03,Seattle,Los Angeles,Seattle,7,5,,,,,1
2010-06-03,Merida,Charlotte,Merida,2,1,,,,,1
2010-06-03,San Antonio,Atlanta,Atlanta,2,3,,,,,1
2010-06-04,Dallas,Nashville,Dallas,4,1,,,,,1
2010-06-04,Calgary,Oakland,Calgary,3,2,,,,,1
2010-06-04,Birmingham,Monterrey,Birmingham,17,5,,,,,1
2010-06-04,Phoenix,Vancouver,Phoenix,6,4,,,,,1
2010-06-04,Tijuana,Denver,Tijuana,8,3,,,,,1
2010-06-04,Seattle,Los Angeles,Seattle,5,2,,,,,1
2010-06-04,Merida,Charlotte,Charlotte,3,5,,,,,1
2010-06-04,San Antonio,Atlanta,Atlanta,2,9,,,,,1
2010-06-05,Dallas,Nashville,Nashville,4,7,,,,,1
2010-06-05,Birmingham,Monterrey,Monterrey,2,9,,,,,1
2010-06-05,Phoenix,Vancouver,Phoenix,10,2,,,,,1
2010-06-05,Tijuana,Denver,Tijuana,6,4,,,,,1
2010-06-05,Seattle,Los Angeles,Seattle,7,3,,,,,1
2010-06-05,Merida,Charlotte,Merida,13,4,,,,,1
2010-06-05,San Antonio,Atlanta,Atlanta,0,7,,,,,1
2010-06-06,Dallas,Nashville,Dallas,7,6,,,,,1
2010-06-06,Birmingham,Monterrey,Monterrey,2,11,,,,,1
2010-06-06,Denver,Tijuana,Tijuana,1,5,,,,,1
2010-06-07,Phoenix,Calgary,Calgary,3,6,,,,,1
2010-06-07,Birmingham,Merida,Birmingham,9,3,,,,,1
2010-06-07,Nashville,Dallas,Dallas,2,5,,,,,1
2010-06-07,Oakland,Vancouver,Vancouver,5,7,,,,,1
2010-06-07,Atlanta,San Antonio,Atlanta,5,0,,,,,1
2010-06-07,Los Angeles,Seattle,Los Angeles,5,3,,,,,1
2010-06-07,Denver,Tijuana,Denver,5,1,,,,,1
2010-06-08,Charlotte,Monterrey,Monterrey,2,17,,,,,1
2010-06-08,Phoenix,Calgary,Calgary,4,10,,,,,1
2010-06-08,Birmingham,Merida,Merida,2,11,,,,,1
2010-06-08,Nashville,Dallas,Dallas,5,6,,,,,1
2010-06-08,Oakland,Vancouver,Vancouver,4,11,,,,,1
2010-06-08,Atlanta,San Antonio,San Antonio,1,5,,,,,1
2010-06-08,Los Angeles,Seattle,Los Angeles,10,7,,,,,1
2010-06-08,Denver,Tijuana,Denver,7,3,,,,,1
2010-06-09,Charlotte,Monterrey,Monterrey,1,4,,,,,1
2010-06-09,Phoenix,Calgary,Phoenix,4,3,,,,,1
2010-06-09,Birmingham,Merida,Merida,2,8,,,,,1
2010-06-09,Nashville,Dallas,Nashville,6,4,,,,,1
2010-06-09,Oakland,Vancouver,Oakland,6,1,,,,,1
2010-06-09,Atlanta,San Antonio,Atlanta,2,1,,,,,1
2010-06-09,Los Angeles,Seattle,Los Angeles,7,1,,,,,1
2010-06-10,Vancouver,Phoenix,Phoenix,1,9,,,,,1
2010-06-10,Nashville,San Antonio,San Antonio,1,3,,,,,1
2010-06-10,Atlanta,Merida,Merida,0,3,,,,,1
2010-06-10,Tijuana,Calgary,Tijuana,3,0,,,,,1
2010-06-10,Los Angeles,Denver,Denver,3,5,,,,,1
2010-06-10,Oakland,Seattle,Seattle,5,6,,,,,1
2010-06-10,Monterrey,Charlotte,Charlotte,5,8,,,,,1
2010-06-10,Birmingham,Dallas,Dallas,3,5,,,,,1
2010-06-11,Nashville,San Antonio,Nashville,8,2,,,,,1
2010-06-11,Atlanta,Merida,Merida,4,8,,,,,1
2010-06-11,Tijuana,Calgary,Tijuana,12,5,,,,,1
2010-06-11,Los Angeles,Denver,Los Angeles,3,1,,,,,1
2010-06-11,Oakland,Seattle,Seattle,3,5,,,,,1
2010-06-11,Monterrey,Charlotte,Monterrey,1,0,,,,,1
2010-06-11,Birmingham,Dallas,Birmingham,12,7,,,,,1
2010-06-12,Nashville,San Antonio,San Antonio,6,11,,,,,1
2010-06-12,Atlanta,Merida,Atlanta,10,3,,,,,1
2010-06-12,Tijuana,Calgary,Tijuana,11,10,,,,,1
2010-06-12,Oakland,Seattle,Seattle,0,8,,,,,1
2010-06-12,Monterrey,Charlotte,Charlotte,2,9,,,,,1
2010-06-13,Charlotte,Merida,Merida,3,14,,,,,1
2010-06-13,Dallas,Birmingham,Birmingham,4,13,,,,,1
2010-06-13,Atlanta,Monterrey,Atlanta,7,6,,,,,1
2010-06-13,Tijuana,Seattle,Seattle,0,4,,,,,1
2010-06-14,Phoenix,Denver,Phoenix,5,4,,,,,1
2010-06-14,San Antonio,Nashville,Nashville,5,7,,,,,1
2010-06-14,Los Angeles,Calgary,Los Angeles,4,3,,,,,1
2010-06-14,Charlotte,Merida,Merida,6,10,,,,,1
2010-06-14,Dallas,Birmingham,Dallas,6,3,,,,,1
2010-06-14,Atlanta,Monterrey,Monterrey,5,8,,,,,1
2010-06-15,Vancouver,Oakland,Oakland,0,2,,,,,1
2010-06-15,Phoenix,Denver,Denver,2,3,,,,,1
2010-06-15,San Antonio,Nashville,San Antonio,6,5,,,,,1
2010-06-15,Charlotte,Merida,Charlotte,6,3,,,,,1
2010-06-15,Dallas,Birmingham,Dallas,7,3,,,,,1
2010-06-15,Atlanta,Monterrey,Monterrey,3,4,,,,,1
2010-06-15,Tijuana,Seattle,Tijuana,7,2,,,,,1
2010-06-16,Vancouver,Oakland,Oakland,1,9,,,,,1
2010-06-16,Phoenix,Denver,Phoenix,4,1,,,,,1
2010-06-16,San Antonio,Nashville,San Antonio,11,6,,,,,1
2010-06-16,Seattle,Tijuana,Tijuana,6,7,,,,,1
2010-06-16,Monterrey,Birmingham,Monterrey,5,4,,,,,1
2010-06-17,Merida,Nashville,Merida,7,2,,,,,1
2010-06-17,Charlotte,San Antonio,Charlotte,3,2,,,,,1
2010-06-17,Los Angeles,Vancouver,Los Angeles,4,3,,,,,1
2010-06-17,Oakland,Denver,Oakland,6,3,,,,,1
2010-06-17,Dallas,Atlanta,Dallas,9,7,,,,,1
2010-06-17,Calgary,Phoenix,Calgary,10,8,,,,,1
2010-06-17,Seattle,Tijuana,Seattle,2,1,,,,,1
2010-06-17,Monterrey,Birmingham,Birmingham,1,6,,,,,1
2010-06-18,Merida,Nashville,Nashville,2,6,,,,,1
2010-06-18,Charlotte,San Antonio,Charlotte,6,2,,,,,1
2010-06-18,Los Angeles,Vancouver,Vancouver,2,7,,,,,1
2010-06-18,Oakland,Denver,Denver,4,16,,,,,1
2010-06-18,Dallas,Atlanta,Atlanta,3,4,,,,,1
2010-06-18,Calgary,Phoenix,Calgary,4,1,,,,,1
2010-06-18,Seattle,Tijuana,Tijuana,4,8,,,,,1
2010-06-18,Monterrey,Birmingham,Monterrey,11,3,,,,,1
2010-06-19,Merida,Nashville,Nashville,3,5,,,,,1
2010-06-19,Charlotte,San Antonio,Charlotte,7,4,,,,,1
2010-06-19,Los Angeles,Vancouver,Los Angeles,5,4,,,,,1
2010-06-19,Oakland,Denver,Denver,2,7,,,,,1
2010-06-19,Dallas,Atlanta,Atlanta,0,8,,,,,1
2010-06-19,Calgary,Phoenix,Phoenix,1,4,,,,,1
2010-06-20,Monterrey,Atlanta,Monterrey,4,3,,,,,1
2010-06-20,Dallas,Charlotte,Charlotte,3,12,,,,,1
2010-06-20,Vancouver,Tijuana,Vancouver,10,4,,,,,1
2010-06-20,Seattle,Phoenix,Phoenix,4,14,,,,,1
2010-06-20,San Antonio,Birmingham,San Antonio,6,5,,,,,1
2010-06-20,Nashville,Merida,Nashville,6,4,,,,,1
2010-06-20,Calgary,Los Angeles,Los Angeles,5,7,,,,,1
2010-06-21,Monterrey,Atlanta,Monterrey,8,3,,,,,1
2010-06-21,Dallas,Charlotte,Dallas,8,3,,,,,1
2010-06-21,Vancouver,Tijuana,Tijuana,4,9,,,,,1
2010-06-21,Seattle,Phoenix,Phoenix,2,3,,,,,1
2010-06-21,San Antonio,Birmingham,Birmingham,4,10,,,,,1
2010-06-21,Nashville,Merida,Nashville,3,0,,,,,1
2010-06-22,Monterrey,Atlanta,Atlanta,8,11,,,,,1
2010-06-22,Denver,Oakland,Oakland,3,11,,,,,1
2010-06-22,Vancouver,Tijuana,Vancouver,5,4,,,,,1
2010-06-22,Seattle,Phoenix,Phoenix,0,8,,,,,1
2010-06-22,San Antonio,Birmingham,Birmingham,3,5,,,,,1
2010-06-22,Nashville,Merida,Merida,2,9,,,,,1
2010-06-22,Calgary,Los Angeles,Calgary,4,0,,,,,1
2010-06-23,Birmingham,San Antonio,Birmingham,3,2,,,,,1
2010-06-23,Denver,Phoenix,Phoenix,3,5,,,,,1
2010-06-23,Calgary,Tijuana,Tijuana,2,4,,,,,1
2010-06-23,Seattle,Oakland,Seattle,2,1,,,,,1
2010-06-23,Monterrey,Nashville,Nashville,2,4,,,,,1
2010-06-24,Charlotte,Dallas,Dallas,3,4,,,,,1
2010-06-24,Merida,Atlanta,Atlanta,4,10,,,,,1
2010-06-24,Vancouver,Los Angeles,Vancouver,8,3,,,,,1
2010-06-24,Birmingham,San Antonio,Birmingham,3,2,,,,,1
2010-06-24,Calgary,Tijuana,Calgary,11,7,,,,,1
2010-06-24,Seattle,Oakland,Seattle,6,5,,,,,1
2010-06-24,Monterrey,Nashville,Monterrey,3,2,,,,,1
2010-06-25,Charlotte,Dallas,Charlotte,5,3,,,,,1
2010-06-25,Merida,Atlanta,Atlanta,1,5,,,,,1
2010-06-25,Vancouver,Los Angeles,Vancouver,4,2,,,,,1
2010-06-25,Birmingham,San Antonio,San Antonio,2,5,,,,,1
2010-06-25,Denver,Phoenix,Phoenix,3,6,,,,,1
2010-06-25,Calgary,Tijuana,Tijuana,0,5,,,,,1
2010-06-25,Seattle,Oakland,Seattle,3,1,,,,,1
2010-06-25,Monterrey,Nashville,Nashville,3,6,,,,,1
2010-06-26,Charlotte,Dallas,Charlotte,8,6,,,,,1
2010-06-26,Merida,Atlanta,Atlanta,4,7,,,,,1
2010-06-26,Vancouver,Los Angeles,Vancouver,3,0,,,,,1
2010-06-26,Nashville,Monterrey,Monterrey,1,9,,,,,1
2010-06-27,Denver,Los Angeles,Denver,5,0,,,,,1
2010-06-27,Tijuana,Vancouver,Vancouver,4,5,,,,,1
2010-06-27,Merida,Birmingham,Birmingham,3,4,,,,,1
2010-06-27,San Antonio,Charlotte,Charlotte,4,5,,,,,1
2010-06-27,Oakland,Calgary,Oakland,6,2,,,,,1
2010-06-27,Nashville,Monterrey,Nashville,10,4,,,,,1
2010-06-28,Denver,Los Angeles,Denver,3,1,,,,,1
2010-06-28,Tijuana,Vancouver,Vancouver,2,4,,,,,1
2010-06-28,Merida,Birmingham,Merida,5,0,,,,,1
2010-06-28,Atlanta,Dallas,Atlanta,3,2,,,,,1
2010-06-28,San Antonio,Charlotte,Charlotte,3,6,,,,,1
2010-06-28,Phoenix,Seattle,Phoenix,10,6,,,,,1
2010-06-28,Oakland,Calgary,Oakland,4,3,,,,,1
2010-06-28,Nashville,Monterrey,Monterrey,2,3,,,,,1
2010-06-29,Denver,Los Angeles,Denver,5,4,,,,,1
2010-06-29,Tijuana,Vancouver,Tijuana,8,4,,,,,1
2010-06-29,Merida,Birmingham,Merida,3,2,,,,,1
2010-06-29,Atlanta,Dallas,Atlanta,7,2,,,,,1
2010-06-29,San Antonio,Charlotte,San Antonio,4,3,,,,,1
2010-06-29,Phoenix,Seattle,Seattle,1,6,,,,,1
2010-06-29,Oakland,Calgary,Calgary,1,2,,,,,1
2010-05-11,Atlanta,Monterrey,Tie in regulation,4,4,Monterrey,4,6,10,1
2010-05-11,Oakland,Denver,Tie in regulation,4,4,Oakland,5,4,4,1
2010-05-16,Seattle,Tijuana,Tie in regulation,5,5,Seattle,7,6,11,1
2010-05-17,Denver,Los Angeles,Tie in regulation,0,0,Los Angeles,1,2,3,1
2010-05-18,Nashville,Dallas,Tie in regulation,1,1,Nashville,2,1,5,1
2010-05-20,San Antonio,Charlotte,Tie in regulation,11,11,Charlotte,11,14,10,1
2010-05-25,Denver,Tijuana,Tie in regulation,5,5,Denver,7,6,18,1
2010-05-25,Monterrey,Atlanta,Tie in regulation,0,0,Monterrey,3,2,3,1
2010-05-27,Calgary,Oakland,Tie in regulation,2,2,Calgary,4,3,9,1
2010-05-29,Nashville,Monterrey,Tie in regulation,0,0,Nashville,2,1,5,1
2010-06-05,Calgary,Oakland,Tie in regulation,6,6,Calgary,8,7,15,1
2010-06-06,Calgary,Oakland,Tie in regulation,12,12,Oakland,12,16,4,1
2010-06-07,Charlotte,Monterrey,Tie in regulation,2,2,Monterrey,2,3,46,1
2010-06-11,Vancouver,Phoenix,Tie in regulation,5,5,Vancouver,6,5,3,1
2010-06-12,Vancouver,Phoenix,Tie in regulation,3,3,Vancouver,5,4,6,1
2010-06-12,Los Angeles,Denver,Tie in regulation,4,4,Los Angeles,6,5,6,1
2010-06-12,Birmingham,Dallas,Tie in regulation,4,4,Birmingham,6,5,5,1
2010-06-13,Los Angeles,Calgary,Tie in regulation,3,3,Calgary,3,5,6,1
2010-06-14,Vancouver,Oakland,Tie in regulation,2,2,Vancouver,3,2,6,1
2010-06-14,Tijuana,Seattle,Tie in regulation,2,2,Seattle,2,4,5,1
2010-06-15,Los Angeles,Calgary,Tie in regulation,5,5,Los Angeles,11,7,6,1
2010-06-20,Denver,Oakland,Tie in regulation,4,4,Oakland,4,6,10,1
2010-06-21,Denver,Oakland,Tie in regulation,8,8,Denver,10,9,18,1
2010-06-21,Calgary,Los Angeles,Tie in regulation,1,1,Calgary,4,3,10,1
2010-06-22,Dallas,Charlotte,Tie in regulation,4,4,Charlotte,4,5,24,1
2010-06-24,Denver,Phoenix,Tie in regulation,6,6,Phoenix,6,8,18,1
2010-06-27,Atlanta,Dallas,Tie in regulation,3,3,Dallas,3,4,10,1
2010-06-27,Phoenix,Seattle,Tie in regulation,2,2,Seattle,4,5,4,1
2010-06-30,,,,,,,,,,1,1
2010-07-01,,,,,,,,,,1,1
2010-07-02,,,,,,,,,,1,1
2010-07-03,,,,,,,,,,1,1
2010-07-04,Vancouver,Calgary,Vancouver,9,8,,,,,1
2010-07-04,Seattle,Denver,Seattle,3,0,,,,,1
2010-07-04,Nashville,Birmingham,Birmingham,0,6,,,,,1
2010-07-04,Phoenix,Tijuana,Tijuana,2,4,,,,,1
2010-07-04,Seattle,Denver,Denver,4,7,,,,,1
2010-07-04,Los Angeles,Oakland,Oakland,7,10,,,,,1
2010-07-05,Los Angeles,Oakland,Los Angeles,2,1,,,,,1
2010-07-05,Monterrey,Merida,Monterrey,5,4,,,,,1
2010-07-05,Vancouver,Calgary,Calgary,1,7,,,,,1
2010-07-05,Seattle,Denver,Seattle,4,3,,,,,1
2010-07-05,Nashville,Birmingham,Birmingham,4,11,,,,,1
2010-07-05,Phoenix,Tijuana,Phoenix,6,3,,,,,1
2010-07-05,Charlotte,Atlanta,Charlotte,3,2,,,,,1
2010-07-06,San Antonio,Dallas,Dallas,4,6,,,,,1
2010-07-06,Los Angeles,Oakland,Los Angeles,9,1,,,,,1
2010-07-06,Monterrey,Merida,Merida,6,9,,,,,1
2010-07-06,Vancouver,Calgary,Calgary,5,10,,,,,1
2010-07-06,Seattle,Denver,Seattle,6,3,,,,,1
2010-07-06,Nashville,Birmingham,Nashville,8,2,,,,,1
2010-07-06,Phoenix,Tijuana,Tijuana,0,3,,,,,1
2010-07-06,Charlotte,Atlanta,Charlotte,4,0,,,,,1
2010-07-06,Phoenix,Tijuana,Tijuana,9,10,,,,,1
2010-07-07,San Antonio,Dallas,San Antonio,4,3,,,,,1
2010-07-07,Los Angeles,Oakland,Los Angeles,5,3,,,,,1
2010-07-07,Monterrey,Merida,Monterrey,5,1,,,,,1
2010-07-07,Tijuana,Phoenix,Phoenix,0,2,,,,,1
2010-07-07,Seattle,Vancouver,Seattle,2,1,,,,,1
2010-07-07,Atlanta,Charlotte,Atlanta,9,3,,,,,1
2010-07-07,Calgary,Denver,Calgary,7,6,,,,,1
2010-07-07,Nashville,Birmingham,Nashville,7,5,,,,,1
2010-07-08,Merida,Monterrey,Monterrey,1,8,,,,,1
2010-07-08,Birmingham,Nashville,Birmingham,6,0,,,,,1
2010-07-08,Dallas,San Antonio,San Antonio,4,5,,,,,1
2010-07-08,Oakland,Los Angeles,Los Angeles,1,5,,,,,1
2010-07-08,Seattle,Vancouver,Vancouver,7,17,,,,,1
2010-07-08,Calgary,Denver,Calgary,5,1,,,,,1
2010-07-09,Merida,Monterrey,Monterrey,1,3,,,,,1
2010-07-09,Birmingham,Nashville,Nashville,7,11,,,,,1
2010-07-09,Dallas,San Antonio,San Antonio,3,10,,,,,1
2010-07-09,Oakland,Los Angeles,Oakland,4,2,,,,,1
2010-07-09,Seattle,Vancouver,Seattle,10,2,,,,,1
2010-07-09,Atlanta,Charlotte,Atlanta,8,3,,,,,1
2010-07-09,Calgary,Denver,Denver,1,4,,,,,1
2010-07-10,Merida,Monterrey,Monterrey,1,9,,,,,1
2010-07-10,Birmingham,Nashville,Nashville,5,7,,,,,1
2010-07-10,Dallas,San Antonio,San Antonio,6,9,,,,,1
2010-07-10,Vancouver,Seattle,Vancouver,5,4,,,,,1
2010-07-10,Atlanta,Charlotte,Atlanta,5,2,,,,,1
2010-07-10,Dallas,San Antonio,San Antonio,3,4,,,,,1
2010-07-10,Merida,Monterrey,Monterrey,2,12,,,,,1
2010-07-10,Denver,Calgary,Denver,11,8,,,,,1
2010-07-10,Tijuana,Phoenix,Phoenix,6,9,,,,,1
2010-07-11,Charlotte,Birmingham,Birmingham,1,2,,,,,1
2010-07-11,San Antonio,Monterrey,San Antonio,9,1,,,,,1
2010-07-11,Phoenix,Oakland,Oakland,1,3,,,,,1
2010-07-11,Dallas,Merida,Merida,1,4,,,,,1
2010-07-11,Atlanta,Nashville,Nashville,0,3,,,,,1
2010-07-11,Tijuana,Los Angeles,Los Angeles,3,7,,,,,1
2010-07-11,Denver,Calgary,Denver,6,5,,,,,1
2010-07-11,Vancouver,Seattle,Vancouver,8,5,,,,,1
2010-07-12,Charlotte,Birmingham,Birmingham,0,7,,,,,1
2010-07-12,San Antonio,Monterrey,San Antonio,11,4,,,,,1
2010-07-12,Phoenix,Oakland,Phoenix,8,1,,,,,1
2010-07-12,Dallas,Merida,Merida,3,7,,,,,1
2010-07-12,Atlanta,Nashville,Nashville,0,2,,,,,1
2010-07-12,Tijuana,Los Angeles,Tijuana,3,2,,,,,1
2010-07-12,Denver,Calgary,Denver,5,1,,,,,1
2010-07-12,Vancouver,Seattle,Seattle,1,4,,,,,1
2010-07-13,Charlotte,Birmingham,Birmingham,0,4,,,,,1
2010-07-13,San Antonio,Monterrey,San Antonio,7,6,,,,,1
2010-07-13,Phoenix,Oakland,Phoenix,10,4,,,,,1
2010-07-13,Dallas,Merida,Dallas,11,6,,,,,1
2010-07-13,Atlanta,Nashville,Nashville,1,7,,,,,1
2010-07-13,Tijuana,Los Angeles,Tijuana,5,2,,,,,1
2010-07-13,Denver,Calgary,Calgary,4,9,,,,,1
2010-07-13,Vancouver,Seattle,Vancouver,9,0,,,,,1
2010-07-14,Calgary,Seattle,Calgary,5,4,,,,,1
2010-07-14,Monterrey,San Antonio,Monterrey,4,1,,,,,1
2010-07-14,Tijuana,Oakland,Tijuana,3,2,,,,,1
2010-07-14,Vancouver,Denver,Denver,3,5,,,,,1
2010-07-14,Birmingham,Charlotte,Birmingham,9,1,,,,,1
2010-07-14,Merida,Dallas,Dallas,1,2,,,,,1
2010-07-14,Calgary,Seattle,Seattle,2,3,,,,,1
2010-07-14,Los Angeles,Phoenix,Los Angeles,4,3,,,,,1
2010-07-15,Los Angeles,Phoenix,Phoenix,0,4,,,,,1
2010-07-15,Merida,Dallas,Dallas,2,7,,,,,1
2010-07-15,Birmingham,Charlotte,Charlotte,3,8,,,,,1
2010-07-15,Nashville,Atlanta,Atlanta,2,4,,,,,1
2010-07-15,Monterrey,San Antonio,San Antonio,8,12,,,,,1
2010-07-15,Tijuana,Oakland,Tijuana,8,4,,,,,1
2010-07-15,Vancouver,Denver,Vancouver,6,3,,,,,1
2010-07-15,Nashville,Atlanta,Nashville,4,3,,,,,1
2010-07-16,Los Angeles,Phoenix,Los Angeles,5,0,,,,,1
2010-07-16,Merida,Dallas,Merida,8,2,,,,,1
2010-07-16,Birmingham,Charlotte,Charlotte,6,7,,,,,1
2010-07-16,Calgary,Seattle,Calgary,9,3,,,,,1
2010-07-16,Nashville,Atlanta,Nashville,8,4,,,,,1
2010-07-16,Monterrey,San Antonio,San Antonio,0,1,,,,,1
2010-07-16,Tijuana,Oakland,Tijuana,4,1,,,,,1
2010-07-16,Vancouver,Denver,Vancouver,2,1,,,,,1
2010-07-17,Los Angeles,Phoenix,Phoenix,2,3,,,,,1
2010-07-17,Merida,Dallas,Dallas,4,5,,,,,1
2010-07-17,Nashville,Vancouver,Vancouver,3,9,,,,,1
2010-07-17,Calgary,Atlanta,Calgary,8,4,,,,,1
2010-07-17,Tijuana,Monterrey,Tijuana,6,4,,,,,1
2010-07-18,San Antonio,Phoenix,Phoenix,2,11,,,,,1
2010-07-18,Dallas,Los Angeles,Los Angeles,5,14,,,,,1
2010-07-18,Oakland,Merida,Merida,0,9,,,,,1
2010-07-18,Tijuana,Monterrey,Monterrey,2,8,,,,,1
2010-07-19,Denver,Birmingham,Denver,3,2,,,,,1
2010-07-19,San Antonio,Phoenix,Phoenix,1,6,,,,,1
2010-07-19,Dallas,Los Angeles,Los Angeles,2,5,,,,,1
2010-07-19,Oakland,Merida,Merida,3,6,,,,,1
2010-07-19,Seattle,Charlotte,Charlotte,2,6,,,,,1
2010-07-19,Nashville,Vancouver,Nashville,8,5,,,,,1
2010-07-19,Calgary,Atlanta,Atlanta,3,8,,,,,1
2010-07-19,Tijuana,Monterrey,Monterrey,7,9,,,,,1
2010-07-20,Denver,Birmingham,Birmingham,1,6,,,,,1
2010-07-20,San Antonio,Phoenix,San Antonio,2,0,,,,,1
2010-07-20,Dallas,Los Angeles,Los Angeles,3,10,,,,,1
2010-07-20,Oakland,Merida,Merida,5,10,,,,,1
2010-07-20,Seattle,Charlotte,Charlotte,3,8,,,,,1
2010-07-20,Calgary,Nashville,Calgary,14,7,,,,,1
2010-07-21,Tijuana,Dallas,Tijuana,5,4,,,,,1
2010-07-21,Seattle,Birmingham,Birmingham,1,4,,,,,1
2010-07-21,Phoenix,Monterrey,Monterrey,1,7,,,,,1
2010-07-21,Merida,Los Angeles,Los Angeles,3,11,,,,,1
2010-07-21,Charlotte,Denver,Denver,7,16,,,,,1
2010-07-21,Oakland,San Antonio,San Antonio,4,5,,,,,1
2010-07-21,Vancouver,Atlanta,Vancouver,8,1,,,,,1
2010-07-21,Calgary,Nashville,Calgary,5,3,,,,,1
2010-07-22,Tijuana,Dallas,Dallas,2,3,,,,,1
2010-07-22,Seattle,Birmingham,Birmingham,6,7,,,,,1
2010-07-22,Phoenix,Monterrey,Monterrey,4,5,,,,,1
2010-07-22,Merida,Los Angeles,Los Angeles,4,15,,,,,1
2010-07-22,Charlotte,Denver,Charlotte,10,0,,,,,1
2010-07-22,Oakland,San Antonio,Oakland,8,7,,,,,1
2010-07-22,Vancouver,Atlanta,Vancouver,9,3,,,,,1
2010-07-22,Calgary,Nashville,Nashville,0,7,,,,,1
2010-07-23,Tijuana,Dallas,Tijuana,2,0,,,,,1
2010-07-23,Seattle,Birmingham,Birmingham,0,2,,,,,1
2010-07-23,Phoenix,Monterrey,Phoenix,4,2,,,,,1
2010-07-23,Merida,Los Angeles,Los Angeles,0,4,,,,,1
2010-07-23,Charlotte,Denver,Denver,4,5,,,,,1
2010-07-23,Oakland,San Antonio,Oakland,8,4,,,,,1
2010-07-23,Vancouver,Atlanta,Atlanta,3,4,,,,,1
2010-07-24,Birmingham,Denver,Denver,3,5,,,,,1
2010-07-24,Dallas,Oakland,Dallas,7,6,,,,,1
2010-07-24,Los Angeles,Monterrey,Los Angeles,8,6,,,,,1
2010-07-24,Nashville,Seattle,Seattle,1,8,,,,,1
2010-07-24,Tijuana,San Antonio,Tijuana,5,4,,,,,1
2010-07-25,Calgary,Charlotte,Calgary,2,1,,,,,1
2010-07-25,Atlanta,Vancouver,Vancouver,1,3,,,,,1
2010-07-25,Merida,Phoenix,Phoenix,2,8,,,,,1
2010-07-25,Birmingham,Denver,Denver,2,9,,,,,1
2010-07-25,Dallas,Oakland,Dallas,3,2,,,,,1
2010-07-25,Nashville,Seattle,Seattle,3,6,,,,,1
2010-07-25,Tijuana,San Antonio,San Antonio,3,6,,,,,1
2010-07-26,Atlanta,Vancouver,Vancouver,4,6,,,,,1
2010-07-26,Merida,Phoenix,Phoenix,3,4,,,,,1
2010-07-26,Dallas,Oakland,Oakland,1,6,,,,,1
2010-07-26,Los Angeles,Monterrey,Los Angeles,6,3,,,,,1
2010-07-26,Nashville,Seattle,Seattle,8,9,,,,,1
2010-07-26,Tijuana,San Antonio,San Antonio,2,6,,,,,1
2010-07-27,Calgary,Charlotte,Charlotte,5,9,,,,,1
2010-07-27,Atlanta,Vancouver,Vancouver,2,5,,,,,1
2010-07-27,Merida,Phoenix,Merida,6,0,,,,,1
2010-07-27,Los Angeles,San Antonio,Los Angeles,7,2,,,,,1
2010-07-28,Birmingham,Calgary,Calgary,1,2,,,,,1
2010-07-28,Merida,Oakland,Oakland,2,7,,,,,1
2010-07-28,Denver,Atlanta,Denver,6,1,,,,,1
2010-07-28,Charlotte,Seattle,Charlotte,10,9,,,,,1
2010-07-28,Dallas,Tijuana,Tijuana,1,5,,,,,1
2010-07-28,Los Angeles,San Antonio,San Antonio,2,7,,,,,1
2010-07-29,Birmingham,Calgary,Birmingham,7,3,,,,,1
2010-07-29,Merida,Oakland,Merida,4,2,,,,,1
2010-07-29,Denver,Atlanta,Denver,6,3,,,,,1
2010-07-29,Charlotte,Seattle,Charlotte,7,2,,,,,1
2010-07-29,Monterrey,Phoenix,Monterrey,6,0,,,,,1
2010-07-29,Los Angeles,San Antonio,Los Angeles,4,2,,,,,1
2010-07-30,Birmingham,Calgary,Calgary,3,6,,,,,1
2010-07-30,Merida,Oakland,Merida,6,3,,,,,1
2010-07-30,Denver,Atlanta,Atlanta,2,4,,,,,1
2010-07-30,Charlotte,Seattle,Charlotte,1,0,,,,,1
2010-07-30,Monterrey,Phoenix,Monterrey,3,1,,,,,1
